Code,TotalShares,Industry,IndCode
sh600761,740180802.0,机械设备,801890.SI
sh600763,320640000.0,医药生物,801150.SI
sh600764,329726984.0,计算机,801750.SI
sh600765,778003200.0,机械设备,801890.SI
sh600766,224226822.0,有色金属,801050.SI
sh600767,341010182.0,医药生物,801150.SI
sh600768,133747200.0,有色金属,801050.SI
sh600769,374977200.0,综合,801230.SI
sh600770,1300000000.0,综合,801230.SI
sh600771,353111304.0,医药生物,801150.SI
sh600773,729213663.0,房地产,801180.SI
sh600774,174575386.0,商业贸易,801200.SI
sh600775,913838529.0,通信,801770.SI
sh600776,1256000064.0,通信,801770.SI
sh600777,6800495825.0,采掘,801020.SI
sh600778,311491352.0,商业贸易,801200.SI
sh600779,488545698.0,食品饮料,801120.SI
sh600780,1146502523.0,公用事业,801160.SI
sh600781,177592864.0,医药生物,801150.SI
sh600782,2786896212.0,钢铁,801040.SI
sh600783,744359294.0,非银金融,801790.SI
sh600784,568177846.0,综合,801230.SI
sh600785,225631280.0,商业贸易,801200.SI
sh600787,2199801033.0,交通运输,801170.SI
sh600789,581575475.0,医药生物,801150.SI
sh600790,1046993520.0,商业贸易,801200.SI
sh600791,452880000.0,房地产,801180.SI
sh600792,989923600.0,采掘,801020.SI
sh600793,105300000.0,轻工制造,801140.SI
sh600794,1212152157.0,交通运输,801170.SI
sh600795,19650397845.0,公用事业,801160.SI
sh600796,301402144.0,医药生物,801150.SI
sh600797,1055988046.0,计算机,801750.SI
sh600798,1030850948.0,交通运输,801170.SI
sh600800,611271047.0,计算机,801750.SI
sh600801,1497571325.0,建筑材料,801710.SI
sh600802,381873666.0,建筑材料,801710.SI
sh600803,985785043.0,公用事业,801160.SI
sh600804,1431676499.0,通信,801770.SI
sh600805,850894494.0,综合,801230.SI
sh600806,531081103.0,机械设备,801890.SI
sh600807,884634731.0,房地产,801180.SI
sh600808,7700681186.0,钢铁,801040.SI
sh600809,865848266.0,食品饮料,801120.SI
sh600810,442280000.0,化工,801030.SI
sh600811,3714576124.0,综合,801230.SI
sh600812,1630804729.0,医药生物,801150.SI
sh600814,715026758.0,商业贸易,801200.SI
sh600815,958969989.0,机械设备,801890.SI
sh600816,4557614932.0,非银金融,801790.SI
sh600817,160910082.0,综合,801230.SI
sh600818,321447910.0,综合,801230.SI
sh600819,934916069.0,建筑材料,801710.SI
sh600820,3144096094.0,建筑装饰,801720.SI
sh600821,416268225.0,商业贸易,801200.SI
sh600822,495972914.0,商业贸易,801200.SI
sh600823,3751168261.0,房地产,801180.SI
sh600824,1054027073.0,商业贸易,801200.SI
sh600825,1044887850.0,传媒,801760.SI
sh600826,420642288.0,商业贸易,801200.SI
sh600827,1784168117.0,商业贸易,801200.SI
sh600828,1731982546.0,商业贸易,801200.SI
sh600829,579888597.0,医药生物,801150.SI
sh600830,454322747.0,非银金融,801790.SI
sh600831,604967689.0,传媒,801760.SI
sh600833,223086347.0,医药生物,801150.SI
sh600834,477381905.0,交通运输,801170.SI
sh600835,1022739308.0,机械设备,801890.SI
sh600836,662753072.0,轻工制造,801140.SI
sh600837,11501700000.0,非银金融,801790.SI
sh600838,400881981.0,商业贸易,801200.SI
sh600839,4616244222.0,家用电器,801110.SI
sh600841,866689830.0,机械设备,801890.SI
sh600843,548589600.0,机械设备,801890.SI
sh600844,1016524240.0,化工,801030.SI
sh600845,783249172.0,计算机,801750.SI
sh600846,624761516.0,综合,801230.SI
sh600847,153287400.0,电气设备,801730.SI
sh600848,1119919277.0,房地产,801180.SI
sh600850,420888164.0,计算机,801750.SI
sh600851,1207056692.0,医药生物,801150.SI
sh600853,536807658.0,建筑装饰,801720.SI
sh600854,519458538.0,家用电器,801110.SI
sh600855,331617425.0,计算机,801750.SI
sh600856,1366654379.0,公用事业,801160.SI
sh600857,224319919.0,商业贸易,801200.SI
sh600858,520066589.0,商业贸易,801200.SI
sh600859,776250350.0,商业贸易,801200.SI
sh600860,422000000.0,机械设备,801890.SI
sh600861,316804949.0,商业贸易,801200.SI
sh600862,1393049107.0,国防军工,801740.SI
sh600863,5807745000.0,公用事业,801160.SI
sh600864,2108513762.0,非银金融,801790.SI
sh600865,376240316.0,商业贸易,801200.SI
sh600866,645393465.0,食品饮料,801120.SI
sh600867,1711296471.0,医药生物,801150.SI
sh600868,1898148679.0,公用事业,801160.SI
sh600869,2219352746.0,电气设备,801730.SI
sh600870,523199665.0,家用电器,801110.SI
sh600871,14142660995.0,采掘,801020.SI
sh600872,796637194.0,食品饮料,801120.SI
sh600873,3108226603.0,农林牧渔,801010.SI
sh600874,1427228430.0,公用事业,801160.SI
sh600875,2336900368.0,电气设备,801730.SI
sh600876,526766875.0,建筑材料,801710.SI
sh600877,687282040.0,汽车,801880.SI
sh600879,2719271284.0,国防军工,801740.SI
sh600880,1093332092.0,传媒,801760.SI
sh600881,3248913588.0,建筑材料,801710.SI
sh600882,408538045.0,食品饮料,801120.SI
sh600883,236088000.0,建筑材料,801710.SI
sh600884,1122764986.0,电子,801080.SI
sh600885,531972537.0,电气设备,801730.SI
sh600886,6786023347.0,公用事业,801160.SI
sh600887,6079000108.0,食品饮料,801120.SI
sh600888,833593634.0,有色金属,801050.SI
sh600889,307069284.0,化工,801030.SI
sh600890,579194925.0,房地产,801180.SI
sh600891,617585803.0,商业贸易,801200.SI
sh600892,559464188.0,传媒,801760.SI
sh600893,1948718750.0,国防军工,801740.SI
sh600894,859946895.0,机械设备,801890.SI
sh600895,1548689550.0,房地产,801180.SI
sh600896,869099075.0,医药生物,801150.SI
sh600897,297810000.0,交通运输,801170.SI
sh600898,252523820.0,商业贸易,801200.SI
sh600900,22000000000.0,公用事业,801160.SI
sh600908,1848114814.0,银行,801780.SI
sh600909,3621000000.0,非银金融,801790.SI
sh600917,1556000000.0,公用事业,801160.SI
sh600919,11544450000.0,银行,801780.SI
sh600926,3664428880.0,银行,801780.SI
sh600936,1671026239.0,传媒,801760.SI
sh600939,1814500000.0,建筑装饰,801720.SI
sh600958,6215452011.0,非银金融,801790.SI
sh600959,3884529799.0,传媒,801760.SI
sh600960,950515518.0,汽车,801880.SI
sh600961,527457914.0,有色金属,801050.SI
sh600962,262210000.0,农林牧渔,801010.SI
sh600963,1397733148.0,轻工制造,801140.SI
sh600965,818700955.0,农林牧渔,801010.SI
sh600966,1336844288.0,轻工制造,801140.SI
sh600967,1689631817.0,国防军工,801740.SI
sh600969,264321774.0,公用事业,801160.SI
sh600970,1754257928.0,建筑装饰,801720.SI
sh600971,1000004070.0,采掘,801020.SI
sh600973,1222112517.0,电气设备,801730.SI
sh600975,652675584.0,农林牧渔,801010.SI
sh600976,153398600.0,医药生物,801150.SI
sh600977,1867000000.0,传媒,801760.SI
sh600978,1482870004.0,轻工制造,801140.SI
sh600979,947892146.0,公用事业,801160.SI
sh600980,152209880.0,有色金属,801050.SI
sh600981,2242433192.0,商业贸易,801200.SI
sh600982,746930000.0,公用事业,801160.SI
sh600983,766439000.0,家用电器,801110.SI
sh600984,636764203.0,机械设备,801890.SI
sh600985,300156330.0,化工,801030.SI
sh600986,962808133.0,传媒,801760.SI
sh600987,635310000.0,纺织服装,801130.SI
sh600988,713190748.0,有色金属,801050.SI
sh600990,159179110.0,国防军工,801740.SI
sh600992,245090000.0,机械设备,801890.SI
sh600993,431053891.0,医药生物,801150.SI
sh600995,478526400.0,公用事业,801160.SI
sh600996,1042568441.0,传媒,801760.SI
sh600997,1587799851.0,采掘,801020.SI
sh600998,1695658398.0,医药生物,801150.SI
sh600999,6699409329.0,非银金融,801790.SI
sh601000,4558406626.0,交通运输,801170.SI
sh601001,1673700000.0,采掘,801020.SI
sh601002,792690000.0,机械设备,801890.SI
sh601003,2562793200.0,钢铁,801040.SI
sh601005,4436022580.0,钢铁,801040.SI
sh601006,14866791491.0,交通运输,801170.SI
sh601007,300000000.0,休闲服务,801210.SI
sh601008,1015215101.0,交通运输,801170.SI
sh601009,8482207924.0,银行,801780.SI
sh601010,1848000000.0,商业贸易,801200.SI
sh601011,1591380597.0,采掘,801020.SI
sh601012,1995890829.0,电气设备,801730.SI
sh601015,930000000.0,采掘,801020.SI
sh601016,4155560000.0,公用事业,801160.SI
sh601018,13172847809.0,交通运输,801170.SI
sh601020,526352600.0,有色金属,801050.SI
sh601021,800580000.0,交通运输,801170.SI
sh601028,783025760.0,机械设备,801890.SI
sh601038,985850000.0,机械设备,801890.SI
sh601058,2293937214.0,化工,801030.SI
sh601069,636000000.0,有色金属,801050.SI
sh601088,19889620455.0,采掘,801020.SI
sh601098,1796000000.0,传媒,801760.SI
sh601099,6816316370.0,非银金融,801790.SI
sh601100,630000000.0,机械设备,801890.SI
sh601101,1199998272.0,采掘,801020.SI
sh601106,6538000000.0,机械设备,801890.SI
sh601107,3058060000.0,交通运输,801170.SI
sh601111,14524815185.0,交通运输,801170.SI
sh601113,833050000.0,化工,801030.SI
sh601116,410758800.0,商业贸易,801200.SI
sh601117,4933000000.0,建筑装饰,801720.SI
sh601118,3931171600.0,农林牧渔,801010.SI
sh601126,813172000.0,电气设备,801730.SI
sh601127,892500000.0,汽车,801880.SI
sh601128,2222727969.0,银行,801780.SI
sh601137,627219708.0,有色金属,801050.SI
sh601139,2214267211.0,公用事业,801160.SI
sh601155,2258484186.0,房地产,801180.SI
sh601158,4800000000.0,公用事业,801160.SI
sh601163,800000000.0,化工,801030.SI
sh601166,20774190751.0,银行,801780.SI
sh601168,2383000000.0,有色金属,801050.SI
sh601169,18248010822.0,银行,801780.SI
sh601177,400060000.0,机械设备,801890.SI
sh601179,5125882352.0,电气设备,801730.SI
sh601186,13579541500.0,建筑装饰,801720.SI
sh601188,1315878571.0,交通运输,801170.SI
sh601198,2757960657.0,非银金融,801790.SI
sh601199,935206475.0,公用事业,801160.SI
sh601200,702543884.0,公用事业,801160.SI
sh601208,626601000.0,化工,801030.SI
sh601211,8713933800.0,非银金融,801790.SI
sh601212,6972965867.0,有色金属,801050.SI
sh601216,8438017390.0,化工,801030.SI
sh601218,991760000.0,电气设备,801730.SI
sh601222,1764091819.0,电气设备,801730.SI
sh601225,10000000000.0,采掘,801020.SI
sh601226,1155000000.0,建筑装饰,801720.SI
sh601228,6193180000.0,交通运输,801170.SI
sh601229,7805785000.0,银行,801780.SI
sh601231,2175923580.0,电子,801080.SI
sh601233,1231936300.0,化工,801030.SI
sh601238,6500721186.0,汽车,801880.SI
sh601258,6674663402.0,汽车,801880.SI
sh601288,3.24794e+11,银行,801780.SI
sh601311,848395750.0,汽车,801880.SI
sh601313,397182443.0,机械设备,801890.SI
sh601318,18280241410.0,非银金融,801790.SI
sh601328,74262726645.0,银行,801780.SI
sh601333,7083537000.0,交通运输,801170.SI
sh601336,3119546600.0,非银金融,801790.SI
sh601339,1500000000.0,纺织服装,801130.SI
sh601366,860500460.0,商业贸易,801200.SI
sh601368,735810898.0,公用事业,801160.SI
sh601369,1638770233.0,机械设备,801890.SI
sh601375,3923734700.0,非银金融,801790.SI
sh601377,6696671674.0,非银金融,801790.SI
sh601388,2025400000.0,有色金属,801050.SI
sh601390,22844301543.0,建筑装饰,801720.SI
sh601398,3.56406e+11,银行,801780.SI
sh601500,726919085.0,化工,801030.SI
sh601515,1112000000.0,轻工制造,801140.SI
sh601518,1213200000.0,交通运输,801170.SI
sh601519,1987700000.0,计算机,801750.SI
sh601555,3000000000.0,非银金融,801790.SI
sh601558,6030600000.0,电气设备,801730.SI
sh601566,574637150.0,纺织服装,801130.SI
sh601567,1418436014.0,电气设备,801730.SI
sh601579,497360000.0,食品饮料,801120.SI
sh601588,3367020000.0,房地产,801180.SI
sh601595,373500000.0,传媒,801760.SI
sh601599,894068404.0,纺织服装,801130.SI
sh601600,14903798236.0,有色金属,801050.SI
sh601601,9062000000.0,非银金融,801790.SI
sh601607,2688910538.0,医药生物,801150.SI
sh601608,4339419293.0,机械设备,801890.SI
sh601611,2625000000.0,建筑装饰,801720.SI
sh601616,935575000.0,电气设备,801730.SI
sh601618,20723619170.0,建筑装饰,801720.SI
sh601619,1933000000.0,公用事业,801160.SI
sh601628,28264705000.0,非银金融,801790.SI
sh601633,9127269000.0,汽车,801880.SI
sh601636,2684437940.0,建筑材料,801710.SI
sh601666,2361164982.0,采掘,801020.SI
sh601668,30000000000.0,建筑装饰,801720.SI
sh601669,15299035024.0,建筑装饰,801720.SI
sh601677,513296000.0,有色金属,801050.SI
sh601678,1188000000.0,化工,801030.SI
sh601688,7162768800.0,非银金融,801790.SI
sh601689,727577758.0,汽车,801880.SI
sh601699,2991409200.0,采掘,801020.SI
sh601700,1133232000.0,电气设备,801730.SI
sh601717,1732471370.0,机械设备,801890.SI
sh601718,4391629404.0,纺织服装,801130.SI
sh601727,13431162438.0,电气设备,801730.SI
sh601766,28698864088.0,机械设备,801890.SI
sh601777,1236633379.0,汽车,801880.SI
sh601788,4610787639.0,非银金融,801790.SI
sh601789,976080000.0,建筑装饰,801720.SI
sh601798,354528198.0,机械设备,801890.SI
sh601799,276155232.0,汽车,801880.SI
sh601800,16174735425.0,建筑装饰,801720.SI
sh601801,1989204737.0,传媒,801760.SI
sh601808,4771592000.0,采掘,801020.SI
sh601811,1233841000.0,传媒,801760.SI
sh601818,46679095000.0,银行,801780.SI
sh601857,1.83021e+11,采掘,801020.SI
sh601858,790500000.0,传媒,801760.SI
sh601866,11683125000.0,交通运输,801170.SI
sh601872,5299458112.0,交通运输,801170.SI
sh601877,2151135641.0,电气设备,801730.SI
sh601878,3333333400.0,非银金融,801790.SI
sh601880,12894535999.0,交通运输,801170.SI
sh601881,10137258757.0,非银金融,801790.SI
sh601882,522000000.0,机械设备,801890.SI
sh601886,1154050000.0,建筑装饰,801720.SI
sh601888,1952475544.0,休闲服务,801210.SI
sh601890,959400000.0,国防军工,801740.SI
sh601898,13258663400.0,采掘,801020.SI
sh601899,23031218891.0,有色金属,801050.SI
sh601900,819100000.0,传媒,801760.SI
sh601901,8232101395.0,非银金融,801790.SI
sh601908,1995297701.0,电气设备,801730.SI
sh601918,2590541800.0,采掘,801020.SI
sh601919,10216274357.0,交通运输,801170.SI
sh601928,2544900000.0,传媒,801760.SI
sh601929,3110801192.0,传媒,801760.SI
sh601933,9570462108.0,商业贸易,801200.SI
sh601939,2.50011e+11,银行,801780.SI
sh601952,1060000000.0,农林牧渔,801010.SI
sh601958,3226604400.0,有色金属,801050.SI
sh601965,961179867.0,汽车,801880.SI
sh601966,1200000000.0,化工,801030.SI
sh601968,833333300.0,轻工制造,801140.SI
sh601969,1954720314.0,采掘,801020.SI
sh601985,15565430000.0,公用事业,801160.SI
sh601988,2.94388e+11,银行,801780.SI
sh601989,19079897108.0,国防军工,801740.SI
sh601991,13310037578.0,公用事业,801160.SI
sh601992,10677771134.0,综合,801230.SI
sh601996,958184000.0,轻工制造,801140.SI
sh601997,2298591900.0,银行,801780.SI
sh601998,48934796573.0,银行,801780.SI
sh601999,550914700.0,传媒,801760.SI
sh603000,1105691056.0,传媒,801760.SI
sh603001,400980000.0,纺织服装,801130.SI
sh603002,614411700.0,化工,801030.SI
sh603003,441114597.0,化工,801030.SI
sh603005,232706955.0,电子,801080.SI
sh603006,192835586.0,汽车,801880.SI
sh603007,333375000.0,建筑装饰,801720.SI
sh603008,394257787.0,轻工制造,801140.SI
sh603009,328153893.0,汽车,801880.SI
sh603010,254391982.0,化工,801030.SI
sh603011,446198794.0,机械设备,801890.SI
sh603012,636560000.0,机械设备,801890.SI
sh603015,405870000.0,电气设备,801730.SI
sh603016,148160000.0,电气设备,801730.SI
sh603017,275373728.0,建筑装饰,801720.SI
sh603018,211517600.0,建筑装饰,801720.SI
sh603019,643023970.0,计算机,801750.SI
sh603020,320000000.0,食品饮料,801120.SI
sh603021,319948070.0,轻工制造,801140.SI
sh603022,200000000.0,轻工制造,801140.SI
sh603023,360000000.0,汽车,801880.SI
sh603025,450624875.0,电气设备,801730.SI
sh603026,202680000.0,化工,801030.SI
sh603027,320000000.0,食品饮料,801120.SI
sh603028,220800000.0,机械设备,801890.SI
sh603029,93340000.0,机械设备,801890.SI
sh603030,538659333.0,建筑装饰,801720.SI
sh603031,80000000.0,食品饮料,801120.SI
sh603032,133340000.0,交通运输,801170.SI
sh603033,126980000.0,化工,801030.SI
sh603035,280000000.0,汽车,801880.SI
sh603036,203360000.0,机械设备,801890.SI
sh603037,104000000.0,汽车,801880.SI
sh603038,66700000.0,建筑材料,801710.SI
sh603039,66670000.0,计算机,801750.SI
sh603040,61079300.0,汽车,801880.SI
sh603041,100000000.0,化工,801030.SI
sh603042,136000000.0,通信,801770.SI
sh603043,403996184.0,食品饮料,801120.SI
sh603050,160008000.0,电气设备,801730.SI
sh603058,421560000.0,轻工制造,801140.SI
sh603060,220000000.0,综合,801230.SI
sh603063,420000000.0,电气设备,801730.SI
sh603066,302366400.0,交通运输,801170.SI
sh603067,220000000.0,化工,801030.SI
sh603069,316000000.0,交通运输,801170.SI
sh603077,8831250228.0,化工,801030.SI
sh603078,60000000.0,化工,801030.SI
sh603081,401800000.0,建筑装饰,801720.SI
sh603085,223835486.0,汽车,801880.SI
sh603086,80000000.0,化工,801030.SI
sh603088,80000000.0,机械设备,801890.SI
sh603089,106670000.0,汽车,801880.SI
sh603090,100000000.0,机械设备,801890.SI
sh603096,134660000.0,传媒,801760.SI
sh603098,400010000.0,建筑装饰,801720.SI
sh603099,266670000.0,休闲服务,801210.SI
sh603100,395000000.0,电气设备,801730.SI
sh603101,240000000.0,商业贸易,801200.SI
sh603108,579534079.0,医药生物,801150.SI
sh603111,738383250.0,机械设备,801890.SI
sh603113,675939455.0,采掘,801020.SI
sh603116,408800000.0,纺织服装,801130.SI
sh603117,462320932.0,交通运输,801170.SI
sh603118,782954832.0,通信,801770.SI
sh603123,524144222.0,商业贸易,801200.SI
sh603126,610500000.0,公用事业,801160.SI
sh603128,1005415153.0,交通运输,801170.SI
sh603131,200000000.0,机械设备,801890.SI
sh603133,208000000.0,化工,801030.SI
sh603138,106600000.0,计算机,801750.SI
sh603139,99880000.0,医药生物,801150.SI
sh603158,218811000.0,汽车,801880.SI
sh603159,100000000.0,机械设备,801890.SI
sh603160,454258322.0,电子,801080.SI
sh603165,126680000.0,轻工制造,801140.SI
sh603166,592018710.0,汽车,801880.SI
sh603167,481400000.0,交通运输,801170.SI
sh603168,248148076.0,医药生物,801150.SI
sh603169,1025415570.0,机械设备,801890.SI
sh603177,202000000.0,公用事业,801160.SI
sh603178,200000000.0,汽车,801880.SI
sh603179,159400000.0,汽车,801880.SI
sh603180,67000000.0,轻工制造,801140.SI
sh603186,129350000.0,电子,801080.SI
sh603188,576000000.0,化工,801030.SI
sh603189,220800000.0,计算机,801750.SI
sh603196,240000000.0,纺织服装,801130.SI
sh603197,117100800.0,汽车,801880.SI
sh603198,800000000.0,食品饮料,801120.SI
sh603199,110680000.0,休闲服务,801210.SI
sh603200,73720000.0,公用事业,801160.SI
sh603203,119600000.0,机械设备,801890.SI
sh603208,80816100.0,轻工制造,801140.SI
sh603218,401000000.0,电气设备,801730.SI
sh603222,320000000.0,医药生物,801150.SI
sh603223,120000000.0,交通运输,801170.SI
sh603225,602000000.0,化工,801030.SI
sh603226,86670000.0,轻工制造,801140.SI
sh603227,658700000.0,化工,801030.SI
sh603228,408000000.0,电子,801080.SI
sh603229,160000000.0,医药生物,801150.SI
sh603232,61000000.0,计算机,801750.SI
sh603238,120000000.0,纺织服装,801130.SI
sh603239,270720000.0,汽车,801880.SI
sh603258,240000000.0,传媒,801760.SI
sh603266,100000000.0,化工,801030.SI
sh603268,89384000.0,轻工制造,801140.SI
sh603269,91470000.0,机械设备,801890.SI
sh603286,88076000.0,汽车,801880.SI
sh603288,2704950700.0,食品饮料,801120.SI
sh603298,618854180.0,机械设备,801890.SI
sh603299,559440000.0,化工,801030.SI
sh603300,405340000.0,非银金融,801790.SI
sh603303,240000000.0,电子,801080.SI
sh603305,400600000.0,汽车,801880.SI
sh603306,236169004.0,汽车,801880.SI
sh603308,433754341.0,机械设备,801890.SI
sh603309,200000000.0,医药生物,801150.SI
sh603311,210000000.0,机械设备,801890.SI
sh603313,240000000.0,轻工制造,801140.SI
sh603315,200000000.0,机械设备,801890.SI
sh603316,203280000.0,建筑装饰,801720.SI
sh603318,365250000.0,机械设备,801890.SI
sh603319,80920000.0,汽车,801880.SI
sh603320,100000000.0,电气设备,801730.SI
sh603322,80000000.0,通信,801770.SI
sh603323,1448084326.0,银行,801780.SI
sh603326,160000000.0,轻工制造,801140.SI
sh603328,996651600.0,电子,801080.SI
sh603330,60000000.0,化工,801030.SI
sh603331,127253300.0,机械设备,801890.SI
sh603333,520005000.0,电气设备,801730.SI
sh603335,253340000.0,汽车,801880.SI
sh603336,133350000.0,农林牧渔,801010.SI
sh603337,206670000.0,机械设备,801890.SI
sh603338,162500000.0,机械设备,801890.SI
sh603339,210246250.0,机械设备,801890.SI
sh603345,216040000.0,食品饮料,801120.SI
sh603355,401000000.0,家用电器,801110.SI
sh603358,160000000.0,汽车,801880.SI
sh603360,133340000.0,化工,801030.SI
sh603366,800000000.0,家用电器,801110.SI
sh603368,185052458.0,医药生物,801150.SI
sh603369,1254500000.0,食品饮料,801120.SI
sh603377,420000000.0,汽车,801880.SI
sh603380,160000000.0,电子,801080.SI
sh603383,85867000.0,计算机,801750.SI
sh603385,284151111.0,轻工制造,801140.SI
sh603387,132000000.0,医药生物,801150.SI
sh603388,100000000.0,建筑装饰,801720.SI
sh603389,218960000.0,轻工制造,801140.SI
sh603393,160000000.0,公用事业,801160.SI
sh603398,212480000.0,轻工制造,801140.SI
sh603399,543250649.0,有色金属,801050.SI
sh603416,140560000.0,电气设备,801730.SI
sh603421,443105500.0,通信,801770.SI
sh603429,136000000.0,轻工制造,801140.SI
sh603444,71739881.0,传媒,801760.SI
sh603456,447846206.0,医药生物,801150.SI
sh603488,208000000.0,电气设备,801730.SI
sh603496,100000000.0,计算机,801750.SI
sh603501,416000000.0,电子,801080.SI
sh603505,240000000.0,采掘,801020.SI
sh603508,160000000.0,计算机,801750.SI
sh603515,579479104.0,电子,801080.SI
sh603517,410000000.0,食品饮料,801120.SI
sh603518,152211564.0,纺织服装,801130.SI
sh603519,160000000.0,家用电器,801110.SI
sh603520,120000000.0,医药生物,801150.SI
sh603528,620040000.0,汽车,801880.SI
sh603536,120000000.0,食品饮料,801120.SI
sh603538,120000000.0,医药生物,801150.SI
sh603555,628602143.0,纺织服装,801130.SI
sh603556,380192000.0,机械设备,801890.SI
sh603558,402618135.0,纺织服装,801130.SI
sh603559,132000000.0,通信,801770.SI
sh603566,323740000.0,农林牧渔,801010.SI
sh603567,849160000.0,医药生物,801150.SI
sh603568,687210000.0,公用事业,801160.SI
sh603569,400010000.0,交通运输,801170.SI
sh603577,175020000.0,电气设备,801730.SI
sh603578,88000000.0,家用电器,801110.SI
sh603579,140000000.0,医药生物,801150.SI
sh603580,66670000.0,化工,801030.SI
sh603585,150000000.0,化工,801030.SI
sh603586,209370000.0,汽车,801880.SI
sh603588,662190954.0,公用事业,801160.SI
sh603589,600000000.0,食品饮料,801120.SI
sh603595,100000000.0,电子,801080.SI
sh603598,271113000.0,传媒,801760.SI
sh603599,376480000.0,化工,801030.SI
sh603600,253044790.0,轻工制造,801140.SI
sh603601,386151260.0,化工,801030.SI
sh603603,400010000.0,公用事业,801160.SI
sh603606,310970000.0,电气设备,801730.SI
sh603608,392000000.0,纺织服装,801130.SI
sh603609,831176469.0,农林牧渔,801010.SI
sh603611,191402539.0,机械设备,801890.SI
sh603612,240704900.0,有色金属,801050.SI
sh603615,240000000.0,化工,801030.SI
sh603616,293360000.0,建筑材料,801710.SI
sh603617,100000000.0,机械设备,801890.SI
sh603618,686878908.0,电气设备,801730.SI
sh603626,294933380.0,机械设备,801890.SI
sh603628,273800000.0,电气设备,801730.SI
sh603630,174400000.0,化工,801030.SI
sh603633,120350000.0,电子,801080.SI
sh603636,406831520.0,计算机,801750.SI
sh603637,132996616.0,建筑装饰,801720.SI
sh603638,176000000.0,机械设备,801890.SI
sh603639,120000000.0,化工,801030.SI
sh603656,106344000.0,机械设备,801890.SI
sh603658,420000000.0,医药生物,801150.SI
sh603660,250000000.0,计算机,801750.SI
sh603663,134150000.0,有色金属,801050.SI
sh603665,100000000.0,纺织服装,801130.SI
sh603667,202400000.0,机械设备,801890.SI
sh603669,260000000.0,医药生物,801150.SI
sh603676,423000000.0,医药生物,801150.SI
sh603677,140177400.0,家用电器,801110.SI
sh603678,452665950.0,电子,801080.SI
sh603679,100000000.0,电子,801080.SI
sh603686,272350000.0,机械设备,801890.SI
sh603688,337338000.0,有色金属,801050.SI
sh603689,336000000.0,公用事业,801160.SI
sh603690,210400000.0,机械设备,801890.SI
sh603696,120000000.0,食品饮料,801120.SI
sh603698,412300000.0,建筑装饰,801720.SI
sh603699,750000000.0,机械设备,801890.SI
sh603701,119520000.0,汽车,801880.SI
sh603703,229700000.0,通信,801770.SI
sh603707,423500000.0,医药生物,801150.SI
sh603708,468000000.0,商业贸易,801200.SI
sh603716,50940000.0,医药生物,801150.SI
sh603717,172711600.0,建筑装饰,801720.SI
sh603718,644000000.0,农林牧渔,801010.SI
sh603726,94720000.0,家用电器,801110.SI
sh603727,234145000.0,采掘,801020.SI
sh603728,320000000.0,电气设备,801730.SI
sh603729,66670000.0,传媒,801760.SI
sh603730,408000000.0,汽车,801880.SI
sh603737,100000000.0,化工,801030.SI
sh603738,113356000.0,电子,801080.SI
sh603757,83800000.0,机械设备,801890.SI
sh603758,438797049.0,汽车,801880.SI
sh603766,2113077350.0,汽车,801880.SI
sh603767,213320000.0,汽车,801880.SI
sh603768,204000000.0,汽车,801880.SI
sh603777,243719300.0,食品饮料,801120.SI
sh603778,500000000.0,建筑装饰,801720.SI
sh603779,200200000.0,食品饮料,801120.SI
sh603787,204000000.0,汽车,801880.SI
sh603788,164352999.0,汽车,801880.SI
sh603789,261960400.0,机械设备,801890.SI
sh603797,213340000.0,公用事业,801160.SI
sh603798,200000000.0,化工,801030.SI
sh603799,592676632.0,有色金属,801050.SI
sh603800,208000000.0,机械设备,801890.SI
sh603801,160000000.0,轻工制造,801140.SI
sh603803,421055557.0,通信,801770.SI
sh603806,402000000.0,电气设备,801730.SI
sh603808,337301965.0,纺织服装,801130.SI
sh603811,85200000.0,医药生物,801150.SI
sh603816,412500000.0,轻工制造,801140.SI
sh603817,450000000.0,公用事业,801160.SI
sh603818,484120000.0,轻工制造,801140.SI
sh603819,120000000.0,电气设备,801730.SI
sh603822,73350000.0,化工,801030.SI
sh603823,225000000.0,化工,801030.SI
sh603826,360000000.0,有色金属,801050.SI
sh603828,330256575.0,建筑装饰,801720.SI
sh603833,420596464.0,轻工制造,801140.SI
sh603838,266680000.0,轻工制造,801140.SI
sh603839,285040000.0,纺织服装,801130.SI
sh603843,400003000.0,建筑装饰,801720.SI
sh603855,331070000.0,机械设备,801890.SI
sh603858,681800000.0,医药生物,801150.SI
sh603859,113560000.0,电气设备,801730.SI
sh603861,409100000.0,电气设备,801730.SI
sh603866,450126000.0,食品饮料,801120.SI
sh603868,435600000.0,家用电器,801110.SI
sh603869,348806268.0,休闲服务,801210.SI
sh603877,480932400.0,纺织服装,801130.SI
sh603878,202000000.0,钢铁,801040.SI
sh603879,144000000.0,化工,801030.SI
sh603881,210586508.0,计算机,801750.SI
sh603883,267000000.0,医药生物,801150.SI
sh603885,1797013477.0,交通运输,801170.SI
sh603886,240000000.0,食品饮料,801120.SI
sh603887,103000000.0,建筑装饰,801720.SI
sh603888,519029360.0,传媒,801760.SI
sh603889,393651068.0,纺织服装,801130.SI
sh603896,139800000.0,医药生物,801150.SI
sh603898,318118286.0,轻工制造,801140.SI
sh603899,920000000.0,轻工制造,801140.SI
sh603900,243195600.0,商业贸易,801200.SI
